"Timestamp","I understand the intention of this project and I give permission to the project coordinator to use my responses at their discretion.","What is your age?","What is your primary role?","How many years have you been dancing Zouk?","What is your experience level?","What state/country do you live in?","How frequently did you attend group classes in 2022? (weekly, progressive courses)","Are these classes in person or online?","How many hours of group classes do you attend per week?","How much do you pay per week for group classes? (please include currency)","What is your favorite learning style?","What is your preferred class structure?","Do you prefer to know the class topic ahead of time?","What is your biggest barrier to attending class?","What is the ideal length for a group class?","Do you prefer progressive courses (closed group) or traditional weekly classes (drop in)?","How important to you is having a designated practica session in addition to weekly class?","In addition to a base cost, how much more are you willing to pay to have a 30-min practica at the end of a group class?","How important to you is it that your instructor attends or competes at larger events?","Have you taken a private lesson from any instructor in 2022?","Was your lesson purchased as a package or as a single lesson?","In 2022, did you take private lessons online or in person?","What was your goal/motivation to seek a private lesson?","How often do you take private lessons?","Do you take private lessons with local instructors, or only pros at major events?","What prevents you from taking more private lessons?","Have you attended any socials in 2022?","Do you feel comfortable inviting someone else to dance with you at a social?","How often do you...  [give instruction / corrections on the dance floor at a social?]","How often do you...  [receive instruction / corrections on the dance floor at a social?]","What time do your local socials typically start? (not including classes before)","Ideally, what time would you like socials to start?","What time do you typically ARRIVE at a social?	","What time do you typically DEPART from a social?	","How many songs in a row do you typically dance with the same partner at a local social?","In addition to a base cost, how much more are you willing to pay to have a headliner DJ at a local social?","Have you attended any events (socials, weekender/workshops, or Congress) in 2022?","What type of events have you participated in during 2022?","If you attended local socials, how many have you attended in 2022?","If you attended local socials, what was the average price you paid for a social in 2022?","If you attended weekender/workshop events, how many have you attended in 2022?","If you attended weekender/workshop events, what was the average price you paid for a weekender/workshop event in 2022?","If you attended a Congress, how many have you attended in 2022?","If you attended a Congress, what was the average price you paid for a Congress in 2022?","How interested are you in competing at a zouk event (either JnJ or routine)?","Over the past year, has your interest in competition...","Please rank the following elements of an event from least important (1) to most important (10). [Location (city/neighborhood)]","Please rank the following elements of an event from least important (1) to most important (10). [Parking]","Please rank the following elements of an event from least important (1) to most important (10). [Floors]","Please rank the following elements of an event from least important (1) to most important (10). [Ambiance (lighting, rest areas)]","Please rank the following elements of an event from least important (1) to most important (10). [Quality of amenities (bathrooms, water)]","Please rank the following elements of an event from least important (1) to most important (10). [Music/DJs]","Please rank the following elements of an event from least important (1) to most important (10). [Size (number of available dance partners)]","Please rank the following elements of an event from least important (1) to most important (10). [Number of artists]","Please rank the following elements of an event from least important (1) to most important (10). [Number of workshops]","Please rank the following elements of an event from least important (1) to most important (10). [Length of Time (hours of instruction/socials)]","What is the maximum number of classes/workshops you have taken in a single day at an event (such as a weekender or congress) in 2022?","What is a comfortable number of classes/workshops for you to take in a single day at an event (such as a weekender or congress) in 2022?	","What was the most challenging aspect of starting zouk for you?","What is your greatest fear when participating in zouk?","What is the most rewarding part of zouk for you?","What is it about zouk that keeps you coming back?","Please indicate how often you agree with the following statements. [I change the patterns/styling used in my dance based on the type of song.]","Please indicate how often you agree with the following statements. [I am generally comfortable with physical contact (in dance and non-dance).]","Please indicate how often you agree with the following statements. [I am uncomfortable being in close position for more than an 8-count.]","Please indicate how often you agree with the following statements. [I believe zouk requires a spiritual connection between partners.]","Please indicate how often you agree with the following statements. [It is easy for me to communicate my boundaries to my partners during socials.]","Please indicate how often you agree with the following statements. [I feel that my boundaries are respected by my partners.]","Please indicate how often you agree with the following statements. [The distinction between sexual and sensual movements/connections is unclear when dancing zouk.]","Please indicate how often you agree with the following statements. [I have an active awareness about how my romantic partner feels when I dance with others (if not applicable please leave blank)]","Please indicate how often you agree with the following statements. [I feel I am able to explore/play with new connections/patterns in a social setting without judgement.]","Please indicate how comfortable you are with the following connection points in a social setting. [Forehead]","Please indicate how comfortable you are with the following connection points in a social setting. [Cheek]","Please indicate how comfortable you are with the following connection points in a social setting. [Chin]","Please indicate how comfortable you are with the following connection points in a social setting. [Neck]","Please indicate how comfortable you are with the following connection points in a social setting. [Shoulder]","Please indicate how comfortable you are with the following connection points in a social setting. [Arm]","Please indicate how comfortable you are with the following connection points in a social setting. [Hand]","Please indicate how comfortable you are with the following connection points in a social setting. [Chest]","Please indicate how comfortable you are with the following connection points in a social setting. [Upper back]","Please indicate how comfortable you are with the following connection points in a social setting. [Lower back]","Please indicate how comfortable you are with the following connection points in a social setting. [Hips]","Please indicate how comfortable you are with the following connection points in a social setting. [Upper thigh]","Please indicate how comfortable you are with the following connection points in a social setting. [Knee]","Please indicate how comfortable you are with the following connection points in a social setting. [Lower Leg]","Please indicate how comfortable you are with the following connection points in a social setting. [Foot]","What is your preferred ratio of music style at a social?","How accessible/easy to start do you think Zouk is for new dancers?","What would make Zouk more accessible/easier to start for new dancers?","Would you rather...? [Have a social at A) a dance studio or B) Other Venue Type (Hotel, Bar, Park, etc.)]","Would you rather...? [Attend a social with A) Headliner DJ/Instructor or B) a better dance floor]","Would you rather...? [Have the lighting at a social be A) low/mostly dark (~20-40% of normal) or B) lower than class, but not dark (45-65%)]","Would you rather...? [In your local scene, have more A) classes or B) socials]","Would you rather...? [In weekly classes, have A) a longer pattern or B) harder concept]","Would you rather...? [In weekly classes, have A) more sessions per week or B) one day with a longer session]","Any other feedback, thoughts, feelings you would like to share? Any questions that were missed/should be considered for another survey?"
"2022/12/21 5:52:48 AM PST","Yes","33","Follower","5","Intermediate","Germany","Once a week","In Person","2-3","20 Euro","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","Concept based","Yes, I use it to determine if I will attend or not","I don't like the instructors/classes in my area","1.5 hours","Both equally","A little important","$5","Not at all important","No","","","","","","","Yes","Sometimes, it depends on the day/event","Only if explicitly asked for","Some of the time","22:00","18:00","22:00","23:30","3","$5","Yes","Weekender/workshops","","","1","45","","","Not at all interested","Stayed the same","10","10","7","7","6","7","7","2","2","6","4","2","Switching dance partners a lot","Nobody wanting to dance with me","Connection, flow","Connection, flow, fun, learning new things ","Rarely","Most of the time","Rarely","Some of the time","Some of the time","Some of the time","Rarely","","Only with specific people","Sometimes","Only with specific partners","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","Always","Always","Always","Sometimes","Always","Never","Sometimes","Usually","Usually","Always","Always","100% Mellow","Somewhat accessible","","A","B","B","B","B","A",""
"2022/12/21 6:04:07 AM PST","Yes","43","Leader","4","Intermediate","Denmark","Multiple times a week","In Person","3","240 DKK","Verbal (I need details of the pattern explained to me before each movement)","Concept based","Yes, but I will attend class regardless","There are no classes in my area","1.5 hours","Progressive Closed Group Classes","Very important","$0","A little important","Yes","Package","In Person","Ability to work on concepts too advanced, detailed or niche for group classes","More than once a month","Local instructors only","My budget/ability to pay the cost;My time/availability;My instructor's time/availability","Yes","Sometimes, it depends on the day/event","Only if explicitly asked for","Never","19:30","19:30","19:30","22:00","1","$0","Yes","Local socials;Weekender/workshops","6","60 DKK","3","900 DKK","","","Not at all interested","Stayed the same","10","4","8","7","","8","7","9","9","10","5","4","Learning how to dance. I was already accustomed to close embrace and socials from previous dance experience but suddenly it was not enough to just learn step/turn patterns and choreo","No fear as such but my general social anxiety and introverted personality sometimes shine through","Friends, albeit mostly dance friends and not real friends","I like to dance, I like the music. And the teaching makes me a better person (e.g. more empathy, better at reading other people etc.), a better dancer overall, improves posture and body awareness etc.","Most of the time","Most of the time","Only with specific people","Never","Most of the time","Most of the time","Never","","Some of the time","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","Only with specific partners","Usually","Always","Always","Always","Usually","Always","Usually","Always","Always","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","20% Mellow/80% Dynamic","Somewhat accessible","If we stop telling everybody how difficult it is. All dance styles are difficult if you want to master them but you can go a long way with simple basics.

If we stop mixing spiritual practices with zouk and teach the mix as if that is zouk. Many are uncomfortable with spirituality and run away because they think zouk is about this with Aladdin pants, tantra and hugging for 20 mins straight. Zouk is not this. Zouk is a dance. Just like many other dance styles. Yes, you can add your spiritual practices if you want but that is your personal choice. Not something part of zouk","B","B","B","A","B","A",""
"2022/12/21 6:26:14 AM PST","Yes","32","Leader","1","Beginner","United Kingdom / London","Multiple times a week","In Person","6","£15 GBP","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","Time of day","1.5 hours","Progressive Closed Group Classes","Very important","$8","Very important","No","","","","","","","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","20:30","20:00","21:00","01:00","4-6","$8","Yes","Local socials;Weekender/workshops","All","£15 GBP ","3","£120 GBP","","","Very interested","Increased","5","1","10","8","9","10","10","10","10","10","6","6","Finding the right teacher","Fear of not connecting with myself","Connection","Connection and fun","Always","Always","Only with specific people","Never","Only with specific people","Some of the time","Never","Always","Most of the time","Usually","Sometimes","Always","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","20% Mellow/80% Dynamic","Somewhat accessible","Cost","A","B","A","B","B","A",""
"2022/12/21 6:49:30 AM PST","Yes","29","Leader","5","Intermediate","Michigan, USA","Once a month","Online",".5","$10","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","Yes, but I will attend class regardless","Day of the week","1.5 hours","","Very important","$5","A little important","Yes","Single","In Person","To complement my current style of dance by understanding the basics of an instructor's style that is different from my own. ","A few times a year, or less","Mix of both","My budget/ability to pay the cost;My time/availability;My instructor's time/availability","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","21:00","21:00","21:30","00:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","~25","$5-$10","10","$100","3","$180","Not at all interested","Stayed the same","2","2","3","3","2","3","2","1","2","2","4","3","Every place to dance it is at least 1 hour away. ","At this point, if I go to a social where the music is consistently fast and the floor is bad, it takes away from my ability to relax and connect to my partner. And if I don't have that, it can be difficult to justify taking a night to drive and go dance because it affects my sleep and throws my schedule off. ","When there is someone who is equally open, willing to connect, and is quiet enough in their body to match my own sensitivity, that usually leads to the best experiences. ","The creativity of the movment and the openness of some follows to connect are really great. Some of my favorite people are members of the community as well. ","Most of the time","Most of the time","Only with specific people","Only with specific people","Most of the time","Most of the time","Only with specific people","Always","Always","Usually","Usually","Usually","Usually","Always","Always","Always","Always","Always","Usually","Usually","Usually","Always","Always","Always","80% Mellow/20% Dynamic","Somewhat accessible","For local instructors, ensuring that there is some time dedicated to the basics every week is helpful. Promoting the idea that the more experienced dancers show up to these classes will be helpful as well to help guide the beginners would be very beneficial. 

At socials, the more experienced dancers should (should) absolutely dance with beginners to give them a sense of belonging in the community. Even though I have been dancing for a while, I recently went to a social in a different scene than where I usually dance, and one of the instructors made a point of asking me to dance. This made me feel so welcome and also gave us both a very nice opportunity to explore our dance styles. 

However, one of my main frustrations with the community is that there are certain experienced dancers, both in my local community and around the country, that will only dance with experienced dancers. Beginners have mentioned this to me explicitly as off putting because it creates a sense of an ""in"" and ""out"" group.","A","A","B","A","B","A",""
"2022/12/21 7:17:02 AM PST","Yes","27","Follower","over 5 years","Advanced","Poland","Never, or less than once a month","","","","","","","","","","","","","No","","","","","","","Yes","Sometimes, it depends on the day/event","Never","Some of the time","21:00","20:00","22:00","01:00","3","$0","Yes","Local socials;Weekender/workshops;Congress","12","20 pln (~4$)","1","I went for free ;) but I think the proce was 250-350 pln","1","550 pln","Not at all interested","Decreased","10","1","9","10","9","9","10","5","7","9","all of them ","5 hours","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022/12/21 7:34:28 AM PST","Yes","29","Follower","1.5","Intermediate","United States ","Once a week","In Person","2","0","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","NA","1.5 hours","Both equally","A little important","$15","Very important","Yes","Mix","In Person","Get better faster","More than once a month","Mix of both","Nothing, I already take as many as I feel I need.","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","22:00","22:00","22:00","02:00","4-6","$0","Yes","Local socials;Weekender/workshops;Congress","5","0","10","100","7","200","Somewhat interested","Stayed the same","8","4","9","9","8","8","9","10","9","10","6","4","Lack of instructors in my city","Acceptance ","It's a challenging dance with so much versatility","Close connection/embrace","Always","Always","Never","Never","Most of the time","Some of the time","Rarely","Always","Most of the time","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","50% Mellow/50% Dynamic","Not at all accessible","More instructors across the country","A","A","A","A","B","B",""
"2022/12/21 7:41:54 AM PST","Yes","24","Both Equally","3","Intermediate","Illinois, United States","Once a month","In Person","1","20","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","Pattern based","Yes, I use it to determine if I will attend or not","Time of day","1 hour","Both equally","Very important","$5","Not at all important","Yes","Mix","In Person","I wanted to improve my following and work on things I wasn’t able to work on group classes/people in my scene aren’t able to work on currently","Every few months","Mix of both","My budget/ability to pay the cost;My time/availability;My instructor's time/availability;There’s also the fact that I want to take the time to let the previous lesson process in my mind for a bit ","Yes","Yes","Some of the time","Only if explicitly asked for","18:00","18:00","19:00","21:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","30","$7","10","$120","6","200","Somewhat interested","Increased","10","7","9","6","10","10","8","7","3","10","3","3","It’s a small scene in most cities so there’s not many socials or events. Have to travel to get better.","Hurting my follows. Getting injured as a follow","Seeing my dance partner smiling and having fun","I enjoy the challenge. There is just so much to learn and it’s all so interesting!","Some of the time","Some of the time","Only with specific people","Only with specific people","Always","Always","Never","","Only with specific people","Only with specific partners","Usually","Only with specific partners","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Usually","Usually","Usually","80% Mellow/20% Dynamic","Not at all accessible","While I love long dances, long marathon style dances impede beginners from being able to dance as well.","A","B","A","A","B","A","While I know this would make it difficult to make the respondent anonymous, it would be interesting to ask demographic questions as it’s something I’m quite curious about. 

Examples: 
What city are you from? 
How many regular zouk dancers are in your scene? 
What is the lead/follow/switch ratio in your scene?
What is the age of zouk dancers in your scene? (The range?)
How many people from your scene danced zouk before they entered your scene (came from another city)?
What is the ratio/number of people in various levels?
How many people from your scene compete? 
How many people teach in your scene?
How many people organize events?
How many Weekenders in your scene? How many weekly classes in your scene?
How many people train/practice together?
How often do out of towners come to your city for zouk?
If it’s a local instructor - do they have a dance partner or just various assistants?
How many people in your scene travel for zouk? How many people don’t travel?
What do you do for a living?
Do you travel?
Is your scene growing? 

Also how do people train: (if they train)
How do you like to train? Group practices/one on one?
Do you have multiple training partners or just one?
How do you approach training - do you base it off of what you did in classes/workshops/privates? Or do you watch videos and break them down?
What is the dynamic between the leads and follows in the training relationship? Who proposes things to work on more - the lead or the follow? 

Also zouk beginnings:
How did you find out about zouk?
How did you start dancing zouk?

Other miscellaneous:
Would you ever be interested in teaching? Yes/No why?
Who is your favorite instructor/couple?
How do you like to structure your privates? (Clean me up and work on basics or do you come with topics and questions prepared?)
HAIR CONTACT - how do you feel about someone touching your hair? How do you feel about someone manipulating your hair?
What skill level are you and how often do you attend classes at congresses?"
"2022/12/21 7:53:46 AM PST","Yes","28","Follower","1","Beginner","USA","Once a week","In Person","1-3","$25","Physical (I need to experience elements of the pattern through drills or repetition)","Equal mix of both","Yes, but I will attend class regardless","Cost","1.5 hours","Both equally","Very important","$5","Not at all important","Yes","Single","In Person","","A few times a year, or less","Mix of both","My budget/ability to pay the cost;My time/availability","Yes","Sometimes, it depends on the day/event","Never","Some of the time","23:00","21:00","22:30","01:30","3","$5","Yes","Local socials;Weekender/workshops","15","$15","2","$175","","","Somewhat interested","Stayed the same","2","1","1","2","1","1","2","2","1","2","4","","","","","","Most of the time","Most of the time","Rarely","Only with specific people","Only with specific people","Most of the time","Some of the time","Always","Most of the time","Sometimes","Sometimes","Sometimes","Never","Always","Always","Always","Always","Always","Always","Always","Always","Always","Usually","Sometimes","50% Mellow/50% Dynamic","Somewhat accessible","","A","B","A","A","B","B",""
"2022/12/21 8:59:31 AM PST","Yes","38","Both Equally","3.5","Intermediate","Washington State","2-3 times a month","In Person","5","$150","Visual (I need to see the pattern demonstrated by the instructors multiple times before I try any movement)","Equal mix of both","Yes, but I will attend class regardless","Availability of childcare ","1.5 hours","Progressive Closed Group Classes","A little important","$5","Very important","Yes","Package","In Person","Focused attention on specific areas ","Weekly","Local instructors only","My budget/ability to pay the cost;My time/availability;My instructor's time/availability","Yes","Yes","Only if explicitly asked for","Only if explicitly asked for","22:00","21:00","22:30","02:00","3","$10","Yes","Local socials;Weekender/workshops;Congress","~100","It’s included in my team dues","10","$150","2","$200 not including flight/hotel/etc","Somewhat interested","Decreased","2","1","7","4","5","8","9","3","6","10","5","4","Finding the time and money ","Making my partner uncomfortable ","Interpersonal connections ","The variety, level of challenge, quality of movement, and depth of freedom and creative expression of the dance itself","Most of the time","Most of the time","Never","Never","Most of the time","Most of the time","Only with specific people","","Some of the time","Only with specific partners","Sometimes","Sometimes","Only with specific partners","Always","Always","Always","Always","Always","Usually","Usually","Usually","Always","Always","Always","20% Mellow/80% Dynamic","Somewhat accessible","Having more experienced dancers of any skill level act as “ambassadors” to dance with newcomers at socials so they don’t feel left out or undesirable to dance with. Also more practica time after drop-ins for participants to practice the move(s) repeatedly and gain confidence before a social ","A","B","A","A","B","B",""
"2022/12/21 10:31:20 AM PST","Yes","42","Leader","5","Advanced","Georgia, US","Never, or less than once a month","","","","","","","","","","","","","Yes","Single","In Person","Improve fundamentals, technique.","Every few months","Local instructors only","My budget/ability to pay the cost;My time/availability","Yes","Yes","Never","Never","21:00","20:00","21:30","00:30","3","$5","Yes","Local socials;Weekender/workshops;Congress","8","10","2","150","1","150","Somewhat interested","Stayed the same","10","6","7","7","8","7","6","5","7","7","3","3","Understanding how 3 different kinds of head movement fits on top of the patterns and figures","If I don’t lead head movement I’d be a boring lead ","Having a connected and musical dance ","Other dances don’t have spinal/torso bends","Always","Always","Never","Rarely","Always","Always","Only with specific people","Most of the time","Always","Only with specific partners","Sometimes","Only with specific partners","Sometimes","Always","Always","Always","Sometimes","Always","Usually","Usually","Sometimes","Usually","Always","Always","80% Mellow/20% Dynamic","Not at all accessible","Training individual movement technique","A","A","A","","B","B",""
"2022/12/21 12:45:53 PM PST","Yes","49","Leader","7","Intermediate","UK","","Mixed","3","Between £6 and £12 per evening- charged per evening rather than per class/social","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","No, it does not make a difference to me","Distance to nearest big zouk scene (60 miles/120-180 min round trip)","1.5 hours","Both equally","Very important","$5","A little important","No","","","","","","","Yes","Yes","Never","Never","21:00","21:00","21:00","02:00","2","$0","Yes","Local socials;Weekender/workshops;Congress","Typically 1-2 per week","£6","5","£200 uk, £400 overseas inc. travel/accommodation","1","£100","Not at all interested","Decreased","2","1","4","2","1","1","1","4","4","4","5","5","Learning the basics when the only classes were open sequence based classes and before there were online options","Injury","Connected flowy dances","Connected flowy dances :)","Always","Always","Only with specific people","Some of the time","Most of the time","Most of the time","Rarely","Most of the time","Always","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","Usually","50% Mellow/50% Dynamic","Very accessible","Progressive classes with a structured methodology with practicas and socials.","B","B","A","","B","B","Early question on how many classes per week I do- seems to be referring only to structured. I have access to very few structured classes- most have been open. So I left that blank but 1-2 evenings per week of classes usually. Just don't learn so much :) most actual learning has been the MAC over the past year, online and in person."
"2022/12/21 1:09:47 PM PST","Yes","33","Follower","6","Advanced","Poland","Never, or less than once a month","","","","","","","","","","","","","Yes","Single","In Person","To improve my technique and to give myself a nice gift","A few times a year, or less","Mix of both","Nothing, I already take as many as I feel I need.","Yes","Yes","Never","Some of the time","22:00","20:00","22:30","03:00","4-6","$15","Yes","Local socials;Weekender/workshops;Congress","a lot of them, approx. 30 maybe?","20-30 PLN","maybe around 5-10","200-300 PLN","approx. 3-5","400-700 PLN","Somewhat interested","Decreased","8","7","10","10","8","10","7","1","1","6","10h but I will never make this mistake again","up to 5h","dancing close with somebody else and letting them decide what we will do","that I will disappoint my dance partner","getting lost in the music and reaching zen/mindfulness state","getting lost in the music and reaching zen/mindfulness state","Some of the time","Most of the time","Only with specific people","Rarely","Some of the time","Most of the time","Never","Most of the time","Most of the time","Never","Sometimes","NA (I haven't learned or had connections this way)","Only with specific partners","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","80% Mellow/20% Dynamic","Somewhat accessible","It was this way for me: the instructors led us not only through technical aspects but also introduced us to the zouk community, e.g. took us to our first socials, encouraged us to go to zouk events and congresses","B","B","B","B","B","A","<3"
"2022/12/21 2:20:36 PM PST","Yes","34","Leader","4.5","Intermediate","California","Never, or less than once a month","","","","","","","","","","","","","Yes","Mix","In Person","Unlock greater creativity and cleaner fundamentals. ","Every few months","Mix of both","My budget/ability to pay the cost;My time/availability;My instructor's time/availability;At some point, doing more privates doesn’t help integrate.","Yes","Yes","Only if explicitly asked for","Some of the time","22:00","21:00","00:00","04:30","4-6","$10","Yes","Local socials;Weekender/workshops;Congress","36 maybe","15","6","150","4","250","Not at all interested","Decreased","10","1","7","2","6","8","5","3","4","9","Socials: marathon. Classes: 7 hours consecutive. ","3 or 4","The money","Being plain, boring, unexciting, unsatisfying. When my follower’s face falls into a thin flat line, I failed completely. ","When I feel my follower palpably wants to dance with me - not because I’m one of any leads available - but because they specifically want to dance with me. When I hear them laugh, see them smile, when I go to do some big move and they hold on in a way that tells me they want to keep it small and close. When a follow interrupts whatever I’m doing with their own idea, it’s always so cool that they thought of it and made it happen, that’s so exciting. When they stare me down, when we trade leading and following.

In all, when I feel my partner is invested in me as much as I’m invested in them. ","This is a place where, depending on where I’m dancing, I can be an adult but play like a child. 

It’s play. All of it.","Some of the time","Most of the time","Some of the time","Some of the time","Most of the time","Always","Some of the time","","Some of the time","Always","Usually","Usually","Usually","Always","Always","Always","Always","Always","Always","Usually","Usually","Usually","Usually","Usually","80% Mellow/20% Dynamic","Not at all accessible","Newcomer-oriented socials and classes. Specifically and uncomfortably naming which regulars only dance with their favorites, confronting that elitism. ","B","A","B","B","B","B","Last question had a thing: 

- between a longer pattern and a harder concept, this omits a third option: a more nuanced concept. “Hard” can be challenging physically, or very simple physically but mentally subtle. Maybe “engaged” is a better word? 

Thanks for doing the survey! Hope to see the data come to light."
"2022/12/21 3:14:21 PM PST","Yes","40","Follower","8","Intermediate","Virginia, USA","Once a month","In Person","1","$20USD","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","No, it does not make a difference to me","Time of day","1.5 hours","Both equally","A little important","$10","A little important","No","","","","","","","Yes","Sometimes, it depends on the day/event","Only if explicitly asked for","Never","21:00","22:00","23:00","02:00","2","$15","Yes","Local socials;Weekender/workshops;Congress","6","$18","4","$75","5","$150","Not at all interested","Stayed the same","2","4","10","10","10","10","8","5","5","6","3","2-3","UNlearning mistakes brought in from other dances I know. ","Looking dumb or feeling like I’m disappointing my Lead. ","The energy!!!!  ","The community ","Most of the time","Most of the time","Only with specific people","Rarely","Most of the time","Most of the time","Some of the time","","Most of the time","Only with specific partners","Only with specific partners","Only with specific partners","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","80% Mellow/20% Dynamic","Somewhat accessible","Classes taught at multi-genre events ","B","B","A","B","B","B",""
"2022/12/21 4:57:00 PM PST","Yes","22","Follower","1","Intermediate","Virginia, USA","Once a week","In Person","2","0.00","Verbal (I need details of the pattern explained to me before each movement)","Concept based","No, it does not make a difference to me","","1.5 hours","Progressive Closed Group Classes","Very important","$8","Not at all important","No","","","","","","","Yes","Yes","Some of the time","Only if explicitly asked for","21:00","21:00","21:00","02:00","3","$5","Yes","Local socials;Weekender/workshops;Congress","39","0.00","3","200","1","250","Not at all interested","Increased","3","1","1","3","3","3","3","2","3","3","6","5","Connection and basic footwork","Getting injured","Connection","Euphoria","Some of the time","Always","Only with specific people","Never","Always","Most of the time","Never","","Always","Only with specific partners","Only with specific partners","Only with specific partners","Sometimes","Usually","Usually","Usually","Sometimes","Always","Always","Always","Always","Always","Always","Always","50% Mellow/50% Dynamic","Very accessible","","A","A","A","A","B","B","I sometimes give feedback during social dancing because the lead can hurt me (I have chronic pain issues), so I speak up and give a suggestion. Then, the issue goes away after that."
"2022/12/21 5:36:38 PM PST","Yes","25","Leader","5","Novice","Washington, D.C., USA","Once a week","In Person","1.5","$22 USD","Physical (I need to experience elements of the pattern through drills or repetition)","Concept based","Yes, I use it to determine if I will attend or not","Cost","1.5 hours","Progressive Closed Group Classes","Very important","$5","Not at all important","Yes","Single","In Person","Finding out what small things I needed to work on","A few times a year, or less","Mix of both","My budget/ability to pay the cost","Yes","Yes","Only if explicitly asked for","Never","21:00","20:00","21:00","01:00","4-6","$5","Yes","Local socials;Weekender/workshops;Congress","Couldn't tell you. At least 10","$10","4 I think","$150ish prolly","3","$175","Somewhat interested","Increased","10","6","7","8","5","9","7","2","4","8","A day full of workshops at interfusion, so 5 I think","3-5","The cliques, lack of socializing, heavy training culture vs hang out culture, the long dance culture","That I'll make someone uncomfortable","Making others feel comfortable and happy while I'm in flow","Connection and expression","Always","Always","Always","Never","Always","Most of the time","Rarely","Always","Most of the time","NA (I haven't learned or had connections this way)","NA (I haven't learned or had connections this way)","Sometimes","Sometimes","Always","Always","Always","Always","Always","Sometimes","Sometimes","Always","Always","Always","Always","50% Mellow/50% Dynamic","Not at all accessible","I have a whole lot to say about this. There's a phenomenon in the USA, if not more widespread, where a lot of leads are male and either caucasian or asian, and so have not grown up with musicality and body movement in their bodies. Combine that with a culture that does not encourage personal artistic body expression in males and you have lots of leads that don't know how to enjoy a dance with few moves and don't know how to be musical. That means they need to know moves to dance, and follows get bored when leads don't have enough moves. So the follows go to the experienced leads that pushed through the slog of learning musicality and stay dancing with the experienced leads because it may be their only good dance of the night since they don't want to dance with beginner leads. This leads to very long dances at socials that ostracize beginner leads because they are left on the side of the dance floor with no one wanting to dance with them. This leads to them leaving the scene, increasing the number of follows, who can additionally learn more quickly than leads since following is easier than leading until you get to the higher end of novice/intermediate. So there is a huge number gap in beginner leads and follows that then gets exacerbated by the lack of social spaces and social culture in zouk communities that encourage training so that you can get people to actually dance with you. These people that have slogged through then feel entitled to their longer dances (sometimes 1.5 hour dances, which is absolutely ridiculous) and don't give back to the community of beginner dancers at all. Zouk organizers need to cater to new leads to teach them how to be musical in a culture that celebrates personal body artistic expression in women and show them how to have fun and be comfortable with fewer moves so that follows can have fun with them, and follows need to stop being so goddamn stuck up and do their part in making the community a welcoming place so they can get more leads. That needs to be combined with venue spaces that have socialization components where people can build connections outside of the dance itself so that newer leads don't feel like all they have to contribute is their lesser knowledge when they are in fact also people who can be fun to be around, even if they don't know how to dance yet. Don't even get me started on the conflation of ""incorrect"" with ""bad"" and how follows will not dance with leads who can't do something ""right"" or the way ""they want it to be done."" They need to contribute to the dance too, not just expect everything to come from the lead.

For FOLLOWS, they need to be taught how to safely protect themselves in a dance and learn to speak up when a lead is being forceful or hurting them, while the leads need to be taught how to do moves properly and accept advice on making sure their dancing is comfortable. For follows, they also need to learn how and when to deny leads and they also need to be shown that they have a place or people in the community that they can go to when (not if) a male does something untoward, be it something slightly creepy all the way to sexual assault. And women need to speak the hell up. This is a culture that needs to be created from the ground up to welcome people into zouk more easily and make them want to stay, rather than a place that harbors predators.","A","B","B","B","B","A","I'd say go to the many popular zouk nerd threads about safety, zouk timing, community building, move definitions, competition organization and judging, long dance etiquette, conflation of sex and sensuality, intrusion of performance in smaller events, and timeliness/lateness of events"
